# Lakes of Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
# Source: https://en.wikipedia.org/wiki/List_of_lakes_of_Nepal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Achham,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gamharia,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nawagachhi,Dam,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rabidash,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ghadiarwa,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Maidiya,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,nagawa,pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,chhapkaiya,pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kamini,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Banjari,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ramechaap,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhari,Dada,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rasuwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gosai,Kund,(Ramsar,Site),,,,,,,,,,,,,,,,,,,,,,,,
,Bhairab,Kund,,,,,,,,,,,,,,,,,,,,,,,,,,
,Surya,kund,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rautahat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bauddhi,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chandi,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhamaura,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gaur,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mahadev,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mahakar,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mardhar,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nagarpalika,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nunthar,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sarlahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Betini,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chandragunj,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hatmare,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kerwa,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lekhandehi,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Math,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nadhi,Taal.,Nadhi,Taal,is,about,12/13/21,km,away,from,"Malangwa,",the,headquarter,of,Sarlahi,district,to,the,East-North,direction.,It,is,the,largest,lake,of,Sarlahi,District.
,Nagarpalika,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nassi,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Panpiya,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Purano,Pokhari,(Musailiko,Pokhari),,,,,,,,,,,,,,,,,,,,,,,,
,Laxmipur,pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindhuli,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kund,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pancha,Kanya,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindhupalchowk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Raithaneshwori,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Panch,pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bahula,pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arghakhanchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thada,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sanglen,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rata,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baglung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gaja,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Baraha,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorkha,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ghunchok,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tal,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thulo,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mahendra,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kalchuman,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Birendra,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lumbini,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gajedi,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kanchan,khola,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kaski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Aalaiche,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bage,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Barna,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Begnas,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dipang,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gunde,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kamal,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Khaste,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Maidi,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Naya,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Neureni,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phewa,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rupa,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Siddi,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thulo,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lamjung,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Damrang,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Deurali,Sano,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,
,Deurali,Thulo,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,
,Ilam,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Murunje,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Siddi,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tinghare,Thulo,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,
,Ulgera,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Baraha,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manang,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tilicho,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gangapurna,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhumba,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kajin,Sara,,,,,,,,,,,,,,,,,,,,,,,,,,
,dhumba,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Titi,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,murchaute,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,sakum,lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myagdi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Khair,barahi,tal,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nawalparasi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Amar,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bauliya,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Buddha,Mangal,Tal,,,,,,,,,,,,,,,,,,,,,,,,,
,Devdaha,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dhanewa,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gaida,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Hadahiya,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Java,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kamal,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Loharauli,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhara,(Jeetpur),,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhara,(Kushma),,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhara,(Patkauli),,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhari,(Pali),,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhari,(Devgaun),,,,,,,,,,,,,,,,,,,,,,,,,,
,Pokhari,Tal,(Mahuwari),,,,,,,,,,,,,,,,,,,,,,,,,
,Purnahawa,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sagada,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sanischare,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sisani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Swathi,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thulo,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nanda,Vauju,Tal,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Palpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kamal,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Satyawati,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gulmi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Timure,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,dibrung,daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Parbat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Patle,Kharka,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,
,Sani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thulo,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rupandehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Badki,Gaddha,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,
,Bangai,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bhanaiya,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bhelai,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dube,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gaidahawa,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gajedi,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Ganwariya,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Gidhiya,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jamuhani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jamuhani,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Karauta,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kurmindihawa,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kuttwa,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Majhagawa,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mohamadnagar,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nala,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Paschim,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pipari,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Purba,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rayapur,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rohinihawa,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sagrahawa,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Shankarpur,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sisausemara,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tareni,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tiger,Top,Tal,,,,,,,,,,,,,,,,,,,,,,,,,
,Tiwari,Kataiya,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,
,Thulo,Pokhara,,,,,,,,,,,,,,,,,,,,,,,,,,
,Yekladih,Pokhari,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syangja,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Panchase,taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanahu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Marshyangdi,Reservoir,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dolpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Phoksundo,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Pritha,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jagadulla,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Humla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Salima,tsho,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jajarkot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jumla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jumla,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Giri,daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thakurjyu,daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sanka,daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bistajyu,daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kalikot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mugu,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rara,Lake,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dudh,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pyuthan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Shiva-Jamuna,Pokhari,(majpokhara),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rolpa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,None,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rukum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Syarphu,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kamal,Taal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chhipri,Dah,,,,,,,,,,,,,,,,,,,,,,,,,,
,Thuli,Dah,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kubinde,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kachuwa,Daha,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kailali,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jakhaur/Jokhar,Tal(Dhangadhi),,,,,,,,,,,,,,,,,,,,,,,,,,
,Ghodaghodi,Tal,(Ramsar,Site),,,,,,,,,,,,,,,,,,,,,,,,
,Machheli,River(Godawari,Seti),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanchanpur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jhilmila,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bedkot,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Mudka,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Rani,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Sundeu,Tal,,,,,,,,,,,,,,,,,,,,,,,,,,
,Kamal,pokhari,,Daijee,,,,,,,,,,,,,,,,,,,,,,,,
